z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
0.38824	2097.12641	15.75855	13.69720	5.82064	-1.09727	0.61493	4.56843	1251780948.91562	-0.31077	-0.20638	0.53829	-0.14392	0.05169	0.49908	8.00774
0.63641	3792.33358	47.44367	26.40111	4.90102	0.23217	0.84342	2.68459	1251766742.39209	0.11538	0.03051	-0.08124	-0.01211	-0.73569	0.02489	9.23497
0.32428	1699.06340	50.09663	47.34835	1.80007	-0.97937	0.53641	4.19579	1251755633.11267	0.01579	-0.00213	-0.00045	-0.25994	0.54832	0.14696	33.00151
0.63382	3773.55225	88.25579	30.50012	0.09062	-0.96730	1.11793	5.90028	1251831216.85414	-0.30001	-0.11330	-0.02541	-0.07501	0.19219	-0.05392	8.31877
0.49677	2811.07006	20.81860	16.04485	5.10741	-1.03464	0.57746	6.10015	1251804350.00375	-0.09575	0.29452	0.26527	-0.44922	0.42063	0.17123	9.85331
0.94120	6131.03740	48.52845	43.47720	1.21752	-0.01457	0.23873	1.37757	1251818353.85324	-0.02800	0.04473	0.03641	0.14476	-0.45299	-0.08242	8.49187
0.41072	2241.15286	24.41441	16.92441	2.94214	-1.38914	0.42212	5.49709	1251802467.22783	0.29813	-0.14600	0.47319	0.13639	0.03554	0.21795	13.82433
0.85589	5452.89184	52.23462	25.33115	4.01034	0.04720	0.18242	0.06020	1251754975.25535	0.52686	-0.28134	-0.19185	-0.49547	0.52314	0.56831	8.35504
0.37560	2017.01856	23.55334	14.65318	1.24465	-0.12061	0.88366	2.90236	1251821203.69158	-0.38443	0.24495	-0.20929	0.46065	0.26077	-0.13566	8.17238
0.63765	3801.37145	48.60023	44.40087	2.93914	-0.23639	0.62536	5.88864	1251771027.26880	-0.78039	0.36061	0.23947	-0.01260	0.12892	0.03944	10.26438
0.22892	1140.53188	52.16966	21.68460	3.94129	-0.60088	0.71155	4.51829	1251790000.67885	-0.56218	-0.65954	-0.04869	0.28451	0.15985	0.85610	32.27608
0.12761	598.17149	11.72816	6.92548	0.08860	0.00651	1.00960	4.67854	1251820540.90598	-0.30832	0.35413	0.10597	0.02766	-0.00338	-0.00318	10.47818
0.59709	3509.52237	80.43237	53.81137	2.57899	-0.79984	1.15726	0.43971	1251778170.84206	0.02699	-0.03261	-0.00985	-0.01186	-0.54714	-0.81371	12.87254
0.50946	2897.43328	53.52869	36.14848	3.27334	0.22442	1.16328	4.93048	1251802939.68412	0.06414	0.24372	0.24446	0.28677	0.34743	-0.01646	8.31687
0.11968	558.12514	17.61291	6.74251	5.93428	0.14110	0.33804	2.51375	1251789926.77083	-0.28380	-0.29821	0.17149	-0.30308	-0.14783	0.19465	35.00307
0.23869	1195.69759	12.94175	8.78856	2.47397	1.04242	0.31429	5.51574	1251789812.75981	-0.28161	0.23244	0.22614	0.02922	0.01096	0.57321	10.86568
0.23476	1173.45447	16.77173	12.46970	5.75612	-0.93286	1.03797	3.63598	1251757168.29423	-0.00389	-0.00443	0.01761	-0.13307	-0.37317	-0.02370	9.94590
0.39419	2135.00665	41.60676	34.18586	2.64576	-0.74860	1.40745	5.86608	1251762204.04657	-0.34101	0.37594	0.53768	-0.09059	0.06086	-0.12056	10.03965
0.91249	5901.01878	96.64298	51.85219	6.24383	-1.11940	0.90763	1.61947	1251816152.57003	0.00948	0.07495	0.04242	0.12522	-0.09796	0.00400	8.58956
0.14645	694.75240	25.72200	25.28009	5.46579	-0.06140	0.88758	0.68501	1251763581.45574	0.27203	-0.48528	0.03559	-0.27139	0.06750	0.28339	18.74368
0.78178	4877.77922	61.06523	47.73733	0.06582	-0.87020	1.12039	2.48288	1251825706.10043	-0.00345	-0.00103	0.45065	0.21700	0.17445	0.23996	8.47259
0.37954	2041.95101	21.92866	20.52779	5.42425	0.35427	0.10329	5.20543	1251758072.70420	0.15854	0.15280	0.65637	0.02260	-0.09847	-0.27007	14.50287
0.38002	2044.97820	20.28933	20.17808	2.50377	0.01377	1.32290	5.11757	1251780113.38981	0.38168	-0.73198	-0.30712	-0.45754	-0.11246	0.34953	8.08112
0.29580	1527.72592	12.05278	9.36791	5.92406	0.45765	0.18280	1.18847	1251770315.28341	-0.23174	0.32943	0.05911	0.48393	0.00668	0.07438	11.57346
0.71784	4393.05255	57.48712	48.31188	5.47554	-0.97009	1.18720	1.45911	1251820462.96022	-0.10595	-0.20692	-0.21179	-0.22388	0.35263	0.52737	9.05672
0.47019	2632.00523	23.60451	16.66324	5.64612	0.36615	0.61917	5.00544	1251796318.64857	0.28596	0.41507	0.05108	0.13317	-0.06479	-0.03197	8.55289
0.16865	811.16929	34.56819	21.13408	2.92796	0.86104	1.45948	2.58246	1251794527.86399	-0.68786	-0.44161	-0.22360	-0.31025	0.19363	0.09991	13.77656
0.97556	6408.73255	62.88881	56.71152	3.01521	-0.15813	0.54816	2.27787	1251806316.19916	-0.09039	0.81553	0.18525	0.37402	0.65822	0.23418	8.17979
0.64310	3840.97803	49.00003	45.98286	0.48432	0.31588	0.66200	0.38135	1251756788.30649	0.13630	-0.25046	-0.53058	-0.02515	0.09934	0.01076	9.67015
0.99961	6604.58168	86.51765	69.92398	0.51880	-0.72151	1.19221	0.02550	1251834373.09669	-0.10550	0.01177	0.25634	0.22893	-0.04734	0.36477	9.58088
0.69562	4227.16818	59.08830	30.30288	4.27626	-0.52068	0.45437	6.01938	1251774602.71563	0.00378	-0.45426	0.16324	0.29636	0.03381	0.55446	9.07122
0.54414	3136.50804	86.98885	26.91335	0.74223	0.84887	0.53029	5.25887	1251761383.13735	-0.01779	-0.07945	-0.07605	-0.13634	0.20334	0.63112	8.49116
0.28073	1438.58841	47.78769	44.68216	3.85604	0.07841	1.09426	0.45932	1251764735.34337	0.40196	-0.13754	-0.01857	-0.66810	-0.21506	0.32597	21.88092
0.91374	5910.93096	62.25318	58.21003	4.76252	-0.76939	0.19280	1.12447	1251827937.66368	0.12463	0.08259	0.21342	-0.69835	-0.65817	0.08982	11.83039
0.31744	1657.59205	29.41533	8.55583	6.24851	0.51639	0.64458	1.13751	1251826229.72023	0.02226	-0.02140	0.06207	0.39961	-0.48559	0.07947	8.05447
0.56488	3281.47606	35.17446	34.15722	0.56267	0.52636	0.50001	0.10401	1251788390.97377	-0.01014	0.16646	0.17610	0.15524	0.08190	0.04866	14.06261
0.47800	2684.34224	33.12774	24.44145	2.63156	0.52568	0.71251	3.03040	1251813416.12491	-0.21303	-0.27802	0.20260	-0.12838	0.08533	-0.23569	11.72302
0.47167	2641.91477	35.53167	26.30680	3.69294	1.07387	0.98095	0.00233	1251776344.56511	-0.32388	0.01665	-0.77341	-0.13556	0.01716	0.69140	9.07448
0.79853	5006.55221	86.86445	74.75554	0.98194	-0.58691	1.03180	1.06080	1251779683.48056	0.25823	-0.45970	0.34696	0.28849	-0.14907	0.43323	9.27539
0.73519	4523.44894	65.65123	65.40630	5.94090	0.52077	0.47950	4.68113	1251824696.43231	-0.71008	-0.49184	0.48464	0.03139	-0.22737	-0.39554	11.48375
0.44044	2434.76067	46.77862	45.37994	1.34688	-0.31705	1.26366	4.54496	1251822157.08020	-0.20402	0.07187	0.22755	0.20788	0.07164	-0.40468	8.56248
0.86976	5562.02043	97.19871	62.79455	1.33911	0.99372	0.75230	1.76116	1251761730.83530	0.10348	0.03591	0.05965	-0.09152	-0.03115	0.46918	9.28509
0.82489	5210.66820	66.56031	57.19684	5.47695	-1.01729	0.61947	4.51351	1251819904.02292	-0.01167	-0.75348	-0.43205	-0.10720	-0.51118	-0.51555	12.38133
0.53623	3081.64450	60.30714	38.70465	5.48428	1.52336	1.01332	2.49863	1251764792.61209	-0.00497	-0.05048	0.27888	-0.09339	0.24150	-0.13565	12.16349
0.45790	2550.08740	34.69545	16.91318	1.68690	-1.08124	0.98889	2.89102	1251763352.05972	-0.19902	0.03875	-0.54924	0.00990	-0.01466	-0.01218	8.75635
0.74437	4592.81789	56.55340	46.67542	0.38505	1.04796	0.93433	1.34838	1251821937.10298	0.60767	-0.30731	0.37825	-0.02010	0.14473	0.55244	8.91814
0.45831	2552.82562	37.92831	30.09104	2.92411	0.04631	1.17960	1.58188	1251790426.39380	0.19643	-0.73497	0.34099	-0.15372	0.36899	0.14440	8.69115
0.52096	2976.23746	74.83965	16.03533	5.80309	-0.84983	0.75848	1.25101	1251754852.25933	0.37486	0.35391	0.10696	-0.12252	0.10566	-0.12005	9.20557
0.26951	1372.93544	38.96229	21.53201	5.52435	0.40255	1.46269	0.54635	1251766745.83096	0.13995	-0.13383	-0.13063	0.79406	0.10302	0.14618	8.42410
0.22183	1100.79432	26.92133	24.65215	1.70430	1.28649	1.24804	0.81664	1251807887.47292	0.66839	-0.17427	0.03834	0.34489	-0.14870	-0.04233	13.53548
0.77799	4848.78580	100.23229	46.09916	5.43386	-0.32014	1.22424	5.63485	1251825924.23476	0.17907	0.14043	-0.12242	-0.65661	0.09482	0.63985	8.32554
0.51321	2923.08189	43.16806	39.04804	0.95221	-1.33307	0.88730	4.64417	1251781126.45297	-0.75031	-0.20304	0.24615	0.34308	0.12936	-0.24787	12.35969
0.94039	6124.57043	96.53404	86.32372	4.63223	-0.76783	0.92054	3.25099	1251804979.76975	0.19402	-0.31801	-0.66235	-0.16417	0.00081	0.18113	12.39738
0.29746	1537.56808	10.58098	6.82496	4.86156	1.02530	0.75622	4.82202	1251763761.60079	-0.08453	-0.23619	-0.14242	0.19646	0.13846	-0.03980	9.12459
0.29676	1533.42112	40.30520	15.65089	3.70079	1.07504	1.05793	1.04984	1251767800.85387	0.56818	0.01690	-0.58396	0.18473	-0.62978	-0.08050	10.40645
0.31043	1615.25766	34.78743	20.68775	5.14461	-0.62954	1.01224	0.19031	1251825562.85798	0.00658	-0.10606	0.01869	0.03911	0.10796	0.09799	14.89184
0.42428	2329.01223	16.78675	14.31706	1.56429	0.94738	0.90308	3.70447	1251808466.02966	-0.07680	0.27662	0.31165	0.02660	0.17834	0.64744	8.99464
0.23646	1183.08307	20.51163	19.92819	1.01427	-0.15095	0.53603	4.05580	1251755410.19898	0.22573	0.06289	-0.07054	0.08317	0.35135	0.12003	23.15987
0.64502	3854.94591	74.92124	40.67732	5.48303	0.11919	0.17713	1.08445	1251791777.44480	0.20040	0.39803	0.49537	0.48494	0.05421	0.48707	17.94589
0.26544	1349.22116	13.21484	8.82264	4.10290	1.04734	0.76919	1.76164	1251758978.11464	-0.71052	0.08986	-0.53743	-0.05886	0.01961	0.03475	12.01245
0.15386	733.32295	55.65021	44.05785	4.61251	-0.54503	0.75192	1.93089	1251790663.55117	-0.14279	0.06441	-0.41332	-0.03847	-0.03956	-0.06567	54.56013
0.63957	3815.30647	87.42276	71.51734	3.93968	-0.45075	0.81207	0.11052	1251787507.06299	0.59425	0.03316	-0.39649	-0.00246	0.01742	0.04417	15.16437
0.24944	1256.97176	18.16963	11.29394	5.76174	-0.18902	0.92257	1.25955	1251798322.08539	-0.67620	-0.04310	-0.09028	-0.12393	0.18154	0.57263	11.13430
0.25566	1292.73199	18.46227	8.51141	4.79118	0.04798	1.05404	2.50366	1251774157.45651	0.27959	0.20403	0.06829	-0.12544	-0.33646	-0.13729	10.35734
0.21838	1081.58813	30.74560	27.54393	0.43522	-0.18389	1.45190	3.08068	1251804791.82780	-0.32057	-0.14879	0.55453	0.15805	-0.13143	0.05040	9.08964
0.78492	4901.86096	59.60699	49.93218	1.16628	0.23438	0.80744	5.62890	1251808914.42700	-0.01211	-0.00040	0.01925	-0.51872	-0.39805	-0.61097	10.68194
0.09171	419.79605	6.01275	5.87886	5.47295	0.58223	1.17843	0.00937	1251821195.77303	0.04879	0.01316	0.03552	-0.04503	-0.34068	0.79515	11.23975
0.43224	2380.94727	65.10750	63.84361	0.13424	1.13478	0.78470	5.72806	1251817295.96263	0.06810	0.17825	0.05656	-0.30952	-0.83154	0.09234	22.00775
0.23478	1173.56818	18.12718	13.22419	3.92365	-0.30544	0.93591	5.58298	1251784256.73460	0.28483	-0.24419	-0.02946	0.18621	-0.64749	0.44423	11.36766
0.57044	3320.62988	70.94324	19.97863	1.77529	-0.42533	0.84120	5.75454	1251782486.43467	0.16957	0.00104	-0.03981	-0.35489	-0.35717	0.24914	8.95134
0.64256	3837.04622	36.34214	33.31222	4.46581	-0.52898	0.33315	5.66163	1251815123.75908	0.42475	-0.37377	-0.48683	0.15381	-0.10194	-0.21525	12.25558
0.61899	3666.40223	59.86403	44.56450	2.25956	0.60182	0.19932	3.73136	1251819651.14458	-0.68113	-0.49115	-0.04111	-0.00014	-0.15924	-0.09103	20.70449
0.16667	800.64856	11.24549	9.46512	0.45220	-0.10948	1.22695	1.46822	1251836524.03767	-0.45825	-0.29588	0.28453	0.38765	0.32940	0.62270	11.69928
0.66032	3966.69476	58.73696	27.78330	3.23442	0.75944	0.80908	4.53001	1251753453.13230	0.47034	0.05812	-0.25255	0.15580	-0.07413	0.02250	10.04600
0.58347	3412.67263	66.60632	33.26300	4.10543	0.01014	0.78867	4.23469	1251815056.38844	0.06234	0.41564	0.65712	0.11179	-0.28632	0.41251	13.25295
0.43236	2381.74015	17.23932	8.37219	3.76979	-1.01206	0.50348	5.55930	1251813121.43757	-0.35640	-0.45834	0.81019	-0.66425	0.46197	-0.34035	8.25732
0.17694	855.32656	13.61445	10.05737	2.88791	-0.71926	1.19224	3.12096	1251809426.55131	0.25033	-0.07927	-0.02111	0.08498	-0.01292	-0.10709	9.40814
0.13688	645.44836	9.40968	7.80649	3.56534	-0.37713	0.47147	3.68796	1251756556.88118	0.09011	-0.21242	-0.16802	-0.62605	0.33384	0.19972	17.53254
0.12133	566.41490	7.33699	5.95243	3.24016	-0.96709	0.53838	2.77276	1251757463.05440	0.00376	-0.43965	0.05184	0.45172	-0.03813	0.01836	13.37670
0.45199	2510.91530	27.18388	15.54668	4.77543	0.60504	0.30948	3.04024	1251766097.34318	0.65384	-0.18325	-0.62080	0.03655	-0.01211	0.03887	13.16487
0.57029	3319.54595	27.19122	19.12972	2.14449	0.16712	0.23226	4.09656	1251825249.28045	-0.11603	-0.61471	-0.18036	0.85441	0.08771	-0.26681	10.22168
0.62687	3723.29811	47.36332	21.00553	2.45401	0.44391	0.39259	3.67750	1251774187.54338	-0.22940	0.09728	0.71220	0.19955	-0.29972	0.19477	8.53136
0.95940	6277.81197	71.79723	64.10657	1.91186	1.18133	0.91184	5.30349	1251822271.55500	-0.36244	0.19252	0.30328	0.14838	-0.78993	0.38787	10.47540
0.73228	4501.54596	56.88671	54.35093	3.92390	0.29991	0.68268	1.69667	1251771024.15633	-0.42467	0.48440	0.44640	-0.27784	0.20013	-0.06695	11.74191
0.80834	5082.33148	45.65498	40.50934	0.44503	-0.20855	0.57186	5.35479	1251760995.10015	-0.08125	0.03368	-0.01897	0.37162	0.75516	0.13342	9.94114
0.96466	6320.39690	41.98188	27.76633	2.43511	0.66854	0.13079	4.78762	1251817695.81247	0.18126	0.44338	-0.43563	0.12830	0.52579	0.12088	8.05118
0.54395	3135.23328	48.12214	40.17180	3.48970	0.49106	0.92247	2.56404	1251802564.99887	-0.05257	0.23768	-0.04187	0.05111	-0.53636	0.50070	8.70290
0.20720	1019.62687	12.06062	8.19140	1.05893	-0.40934	0.94413	0.95745	1251838398.91641	-0.02996	0.02377	-0.01177	0.06179	0.82337	-0.07855	10.83214
0.35768	1904.69432	20.26519	12.90344	0.95693	-0.98856	1.10657	0.23896	1251758500.86348	0.22649	-0.53735	-0.28076	0.25047	0.28103	0.10554	9.46565
0.18957	923.30925	14.80472	6.72726	1.60523	-0.83850	1.42825	4.66840	1251755613.04436	-0.28021	0.50763	0.51652	0.08011	0.05497	-0.16246	8.93147
0.34020	1796.45338	51.97542	43.60405	2.70146	-0.47207	1.36283	0.85551	1251832241.17399	0.06110	0.07333	-0.01311	-0.72731	0.56046	0.03638	11.09388
0.18540	900.75133	15.32281	9.98419	1.22836	0.83934	0.80823	5.31365	1251818711.78645	-0.70525	0.03211	0.12943	0.06724	-0.65890	-0.41976	18.34379
0.51583	2941.06367	62.05233	47.29123	0.38926	0.40529	0.54303	3.68907	1251769527.18190	-0.58351	0.03898	0.69750	-0.23378	-0.15677	0.06723	19.55968
0.27635	1412.89280	13.15727	7.20386	2.44844	0.23240	0.66743	0.07254	1251816876.40555	0.06823	-0.00771	-0.11489	-0.14340	0.11738	0.12446	10.08101
0.28858	1484.87379	22.39351	16.20467	4.21218	0.08057	0.64185	1.26407	1251761027.11287	0.02478	-0.03959	-0.03310	-0.25733	0.08606	0.34365	18.10187
0.43588	2404.81725	27.94561	12.47126	2.25362	0.04067	0.45246	5.20594	1251828681.14345	0.08045	-0.18996	0.32776	0.07922	0.02474	0.11028	10.95751
0.39182	2119.94267	39.00077	36.86791	3.22923	-0.21087	0.96926	5.92086	1251770536.26684	0.04042	0.27052	-0.22421	-0.33191	-0.31853	-0.77991	10.90109
0.25359	1280.77753	9.51511	6.85490	2.09864	-0.60594	0.56368	2.92561	1251752793.71086	0.27743	-0.24763	0.00308	-0.71538	-0.37414	-0.01880	9.43952
0.42889	2359.10792	45.35313	31.09566	6.15599	-0.74226	1.12589	3.54436	1251768418.84610	0.30118	0.93350	0.13142	-0.30017	-0.52073	0.25619	8.77663
0.29631	1530.72447	27.71815	18.26443	4.69971	-0.48518	0.68948	3.05574	1251780775.27819	-0.81599	-0.29510	-0.14235	-0.34716	0.04727	0.03725	13.03688
0.77145	4798.76508	67.36998	57.10213	6.20690	1.16061	1.24985	2.45213	1251794922.57461	0.65085	0.47481	-0.27695	-0.12318	0.34778	0.06669	9.12084
0.55132	3186.55894	51.80059	50.64148	0.62941	-1.01398	0.96225	1.11516	1251811616.70742	-0.00518	0.15377	0.18891	0.08244	0.29119	0.00617	9.84992
0.21583	1067.37294	17.41833	7.94100	4.23077	-1.21727	0.34489	3.51489	1251753296.24334	-0.38803	0.39149	-0.43411	-0.39594	-0.62688	0.34824	14.42725
0.68445	4144.36984	50.75775	22.44184	2.40899	0.48793	0.49419	1.48386	1251833046.55241	-0.16180	0.13577	0.02071	0.12100	0.11398	0.15171	9.80515
0.56801	3303.52130	46.92195	37.02462	1.14912	0.03840	0.80227	1.69320	1251756051.96949	-0.01121	-0.07848	-0.05424	-0.02709	-0.00922	-0.19101	10.01998
0.23642	1182.85381	14.15155	7.88283	5.25806	0.11521	0.99779	1.05520	1251791320.77138	-0.31828	0.79673	-0.35842	0.01638	0.01842	-0.04652	8.24290
0.52654	3014.65270	23.47795	23.16999	3.57208	0.65047	0.97793	3.11655	1251754595.00942	-0.30126	0.12123	0.74222	0.59205	-0.09944	-0.43535	8.92980
0.35673	1898.76327	33.72474	20.55102	3.79155	0.50252	0.95380	1.85961	1251822885.60376	-0.19703	-0.15161	-0.20695	0.35779	0.35784	0.13547	11.56174
0.23057	1149.83058	17.37789	12.99220	2.66355	0.66556	0.93473	2.60036	1251807075.03598	-0.02816	0.05827	-0.08602	0.09343	0.11066	0.03064	12.90325
0.31226	1626.31370	42.70316	30.70130	2.53311	0.31898	0.81673	1.20164	1251784725.30927	0.63869	-0.61874	0.24832	-0.39827	-0.11035	0.30378	18.27145
0.19476	951.47362	13.64465	11.44103	4.40735	-0.87132	0.21370	5.68148	1251772500.79973	0.83960	0.09218	0.12952	-0.01546	-0.15272	-0.33012	13.65429
0.24862	1252.27370	29.28131	26.83004	1.83934	0.43711	0.56055	5.43640	1251754508.22482	-0.04106	-0.12996	0.46323	-0.74053	0.38014	0.11983	14.52357
0.46873	2622.21354	20.40604	17.29830	4.76949	0.79659	1.12404	5.79570	1251772369.35005	0.12430	0.02350	0.31710	-0.01385	0.23931	0.55050	8.78008
0.31402	1636.91253	29.20738	24.99806	4.18290	-1.12502	1.05342	0.62461	1251800306.98517	-0.52841	0.41224	-0.21396	0.52882	0.69623	-0.12400	14.11717
0.69818	4246.20468	98.47177	70.97048	5.23447	-0.47453	0.86453	4.74238	1251822067.76127	0.12079	0.32524	-0.21840	-0.18857	-0.38990	-0.57095	16.02792
0.36983	1980.70968	17.41402	14.12737	5.66832	0.20394	0.64014	0.98816	1251833371.29714	0.14383	-0.44436	0.70314	-0.42868	0.21886	-0.18614	9.53775
0.17426	840.97590	45.24381	41.47793	1.05647	-0.46330	1.10206	5.35828	1251778065.58108	0.27528	-0.45989	0.45809	-0.41228	-0.77770	-0.00759	30.92975
0.76589	4756.29137	62.98805	47.04881	0.49642	-0.64967	1.06302	2.86380	1251823119.78113	-0.49446	0.08041	0.65089	-0.18908	0.05607	-0.09296	8.93584
0.41044	2239.34512	33.23298	11.48617	3.37310	0.51242	0.73361	0.22840	1251758911.21768	0.14336	-0.15125	0.08339	0.02365	0.32832	-0.22810	10.23981
0.44437	2460.62059	53.37595	9.85111	1.91627	-0.93348	0.12827	4.91471	1251766844.12199	0.22956	-0.35923	-0.42743	0.11412	0.56589	0.40658	11.01098
0.44566	2469.11062	29.37460	12.02744	3.81074	0.74874	0.19694	0.83369	1251758639.53965	-0.16228	0.38050	0.40600	0.07433	0.87436	0.40340	14.84489
0.29789	1540.14737	11.24979	10.96295	0.78499	-0.85308	1.03489	4.01700	1251832998.22222	-0.04239	0.34054	0.63306	0.68381	-0.31327	-0.24194	8.28785
0.58170	3400.15240	40.72419	27.76645	0.49936	0.27422	0.51683	3.07643	1251780101.73315	-0.13490	-0.17158	-0.01041	-0.03546	-0.05848	-0.02919	9.30348
0.26329	1336.78204	16.80161	9.26743	3.44044	-0.91113	0.56157	3.90627	1251794885.47126	0.05285	0.15396	0.20638	0.38176	-0.73742	0.29514	17.17882
0.96580	6329.60090	102.73805	53.63535	1.07107	-0.42588	0.65714	0.74399	1251826682.00535	-0.11698	-0.31887	-0.02082	0.14663	0.09974	-0.05065	8.97832
0.21102	1040.73947	9.97814	6.34845	5.08160	-0.87267	0.29945	0.53898	1251756314.16903	-0.08422	-0.26419	0.22749	0.66981	0.03600	-0.37898	10.79136
0.92680	6015.41836	70.63005	43.95746	1.95507	0.44780	0.83719	3.08389	1251816714.24940	0.47622	0.33781	0.10120	0.04675	0.14955	0.14943	9.77768
0.32352	1694.46562	20.93340	8.04928	4.14365	0.85999	0.80917	3.49169	1251771018.69329	0.27192	-0.26181	0.28132	0.99764	0.00784	0.01900	10.21163
0.94198	6137.30374	104.53832	89.51126	5.26380	0.93557	1.10470	4.17182	1251779075.84324	0.26279	-0.06435	-0.20151	-0.63587	-0.36253	-0.13120	11.66812
0.47064	2634.97519	37.07810	23.76261	4.81686	0.98334	0.82276	3.26197	1251757519.60477	0.23481	0.42602	-0.18723	0.33078	0.76230	-0.34605	11.41434
0.81224	5112.49898	65.76282	59.34378	1.77238	0.82816	0.75677	4.47447	1251812363.04241	0.12812	-0.14074	-0.25370	-0.06833	-0.04253	-0.12686	13.03878
0.33489	1763.87016	16.37843	13.29272	0.02322	-0.16152	0.85380	1.65704	1251837303.11883	-0.23196	0.22812	-0.03433	-0.12022	-0.03087	0.05344	10.52187
0.34606	1832.57844	27.64328	15.72011	2.82958	-0.91512	0.91420	6.10624	1251773652.80240	-0.26833	0.47691	-0.23391	0.41453	-0.11597	0.12081	12.17749
0.24145	1211.40552	29.56494	24.71166	4.23136	-0.50326	1.00048	1.68342	1251816537.90442	0.73833	-0.07151	0.03707	0.03374	-0.04807	0.00636	17.91091
0.23788	1191.14529	18.60041	7.47186	2.24826	-0.38415	0.46266	5.85627	1251800524.98379	-0.12435	0.11869	-0.10270	0.11307	0.79150	0.07246	8.38549
0.69791	4244.21532	37.50941	29.87949	3.48627	-0.53711	0.72542	5.66012	1251792531.57851	-0.25026	-0.19379	0.05744	-0.23878	0.89287	-0.33576	9.62852
0.60513	3566.93043	49.88840	25.19272	4.78039	0.02748	0.41755	5.59647	1251772851.90536	0.10727	0.05089	-0.34366	0.66967	0.12777	-0.55412	10.81209
0.40063	2176.23709	23.63749	10.74404	0.48010	-0.64323	0.59452	1.47765	1251754701.26090	-0.93960	0.06414	-0.05170	0.16651	-0.32703	0.27052	11.98510
0.37038	1984.16612	47.12775	33.89480	6.22767	-0.53651	0.94716	4.25252	1251838083.38033	-0.04175	-0.28662	-0.04514	-0.37181	0.06152	0.05023	18.81117
0.32746	1718.43104	14.11731	12.87653	5.03064	0.59870	0.14649	2.10195	1251793637.29921	0.08006	-0.07919	-0.25785	-0.25356	-0.01864	-0.87257	8.69032
0.48227	2713.06721	29.92273	24.40414	2.11898	-0.38705	1.49705	3.50383	1251776499.88868	0.25338	-0.71773	0.50988	0.00060	-0.02096	-0.00698	9.03221
0.21287	1050.96669	11.10723	9.98163	0.54215	-1.20013	0.60723	6.08822	1251820030.59743	0.64968	0.07589	-0.32812	0.14034	0.00025	0.02926	13.88600
0.60795	3587.11305	53.34611	11.37857	2.41298	1.35335	0.57281	0.74134	1251812427.18749	-0.02098	0.52288	0.68135	0.04765	0.13659	0.56770	8.89508
0.39774	2157.70801	28.07112	20.04785	3.58336	0.26094	0.61118	5.14220	1251821951.29138	0.01867	0.05049	0.05454	-0.82912	0.29903	0.03038	10.83599
0.54471	3140.46495	20.92256	20.70153	4.77591	0.43942	0.54802	4.71930	1251768437.81620	-0.10801	-0.06437	0.43343	0.24554	0.41236	-0.12903	10.99414
0.83572	5294.98046	62.69240	47.62520	5.29732	-0.03694	0.18842	4.95593	1251798349.71095	-0.13348	0.13170	-0.06966	-0.70990	0.38991	0.52967	9.53564
0.74830	4622.58071	57.89949	48.69910	0.33151	-0.50516	0.23100	2.89223	1251803442.27385	-0.01193	-0.14503	0.24738	-0.08102	0.55435	-0.59423	9.29181
0.28870	1485.56489	55.03310	47.52452	4.73992	-0.67211	0.61624	2.39495	1251754472.96260	0.06471	0.36516	-0.52428	-0.05794	0.07217	-0.06397	20.24688
0.58341	3412.23906	35.14374	21.13010	2.05555	-1.31386	0.58463	3.76231	1251770395.88237	0.22364	-0.11900	0.28362	0.31113	-0.10364	0.59311	11.16441
0.67098	4044.97753	59.47544	55.58575	0.52517	-0.17584	0.55758	3.00480	1251761319.07072	0.30212	0.61394	-0.26802	-0.45094	-0.63288	-0.54797	13.97085
0.38281	2062.64725	43.68802	25.70010	2.89201	-0.55276	1.21983	4.65912	1251794411.97912	-0.07947	-0.60715	0.64761	0.31000	0.76238	0.17392	9.64056
0.73492	4521.43671	84.62353	82.49447	0.02165	-0.06602	0.90563	1.19978	1251809547.87585	-0.25078	-0.89979	-0.01060	0.22391	0.20268	0.23888	11.72967
0.04599	203.89503	17.41105	7.24685	0.32084	0.63086	0.98103	5.18338	1251829437.33145	0.40499	-0.28998	0.33927	0.10293	0.05671	0.25797	43.58467
0.67664	4086.65916	54.18590	23.92560	4.36618	-0.07621	0.31199	4.82763	1251803308.76934	-0.11383	-0.42776	0.61696	0.09804	0.08666	-0.05049	12.27926
0.25869	1310.17275	38.68859	36.82412	4.96148	0.43455	0.50593	2.40038	1251793971.96484	0.03047	0.03163	0.00163	0.09564	-0.31553	0.37088	21.53303
0.15788	754.31399	9.54346	8.95613	3.74184	-0.12772	0.91945	3.94254	1251771438.96189	-0.03327	-0.07226	0.03866	0.13806	0.48473	-0.65093	12.85891
0.54664	3153.93044	30.99420	22.32059	2.60929	0.64382	0.48822	1.01635	1251809161.67637	0.09024	-0.09133	0.06149	-0.00041	-0.00232	0.00351	10.66016
0.30504	1582.91880	27.97237	24.49190	3.24801	-0.28159	0.89664	0.37897	1251786734.99200	0.50303	0.55585	-0.08433	-0.39614	-0.28083	-0.52812	16.95911
0.54090	3114.01917	23.47364	21.16075	5.96811	0.52036	0.48319	4.14650	1251765199.51590	0.32874	-0.53388	0.52850	0.04001	-0.05585	-0.13917	9.38534
